id;sku;dealer_price;available_stock
120445;D-242959;7.95;50
120453;D-242960;8.95;50
120461;D-242961;10.95;50
120469;D-242963;10.95;50
120477;D-242964;9.96;50
120485;D-242965;8.95;50
120493;D-242966;9.95;50
120501;D-242967;10.95;50
120509;D-242968;12.95;50
120517;D-242969;10.95;50
120525;D-242971;18.95;28
120533;D-242972;15.95;0
120667;D-244122;66.08;3
120674;D-243098;7.96;50
120677;D-244036;18.73;12
120686;D-244039;11.57;30
120694;D-244040;9.57;11
120703;D-244045;23.52;21
120713;D-244044;18.73;5
120720;D-244037;10.37;16
120729;D-244038;11.57;30
120737;D-244026;17.95;6
120747;D-244027;17.95;12
120757;D-244041;16.34;8
120767;D-244042;11.96;16
120777;D-244043;4.79;26
120785;D-244028;26.32;13
120795;D-244053;18.73;28
120804;D-244054;9.57;28
120814;D-244057;9.57;31
120823;D-244029;26.32;4
120834;D-244030;7.58;17
120842;D-244031;7.58;17
120850;D-244032;7.58;17
120858;D-244033;7.58;14
120866;D-244034;7.58;27
120875;D-244035;18.73;9
120883;D-244047;11.96;23
120891;D-244048;4.79;2
120899;D-244050;7.57;6
120909;D-244051;7.57;23
120918;D-244061;18.73;9
120926;D-244049;4.79;42
120934;D-244055;9.57;16
120944;D-244059;10.37;2
120954;D-244056;9.57;39
120963;D-244017;3.10;50
120972;D-244018;5.65;50
120981;D-241753;49.94;15
120992;D-244001;20.84;0
121000;D-244023;3.14;38
121009;D-244002;20.19;0
121017;D-244024;6.78;50
121027;D-244000;11.10;4
121035;D-244025;12.71;22
121048;D-242948;3.15;4
121056;D-242911;12.45;3
121067;D-242912;12.45;0
121078;D-242913;12.45;3
121087;D-242914;12.45;4
121096;D-242917;9.25;21
121106;D-242918;9.25;11
121116;D-242919;10.37;46
121126;D-242920;10.37;24
121136;D-242921;10.85;18
121147;D-242922;10.85;3
121158;D-242923;11.47;12
121168;D-242924;11.47;17
121178;D-242925;11.47;37
121190;D-242926;11.47;7
121202;D-242927;10.85;41
121214;D-242928;10.85;29
121226;D-242929;12.45;2
121239;D-242930;12.45;9
121252;D-242931;11.81;8
121263;D-242932;11.81;0
121274;D-242933;11.81;30
121285;D-242934;11.81;10
121296;D-242935;11.47;6
121308;D-242936;11.47;0
121320;D-242937;11.47;7
121332;D-242938;11.47;5
121344;D-242949;2.69;38
121388;D-243335;3.20;0
121396;D-243337;3.20;50
121404;D-241241;3.09;21
121409;D-241302;2.47;50
121413;D-244133;236.00;5
121419;D-242907;10.90;33
121430;D-244071;3.07;3
121433;D-244077;14.14;3
121436;D-244078;14.14;4
121440;D-244079;14.14;4
121443;D-244080;14.14;3
121447;D-244081;14.14;3
121450;D-244082;14.14;5
121454;D-244083;14.14;2
121457;D-244084;14.14;4
121461;D-244096;3.58;6
121464;D-244097;3.13;40
121467;D-244098;3.13;0
121470;D-244099;3.13;16
121473;D-244100;3.13;11
121476;D-244073;11.80;1
121480;D-244074;11.80;5
121484;D-244075;11.80;1
121488;D-244076;11.80;3
121492;D-244085;10.37;6
121495;D-244086;10.37;0
121498;D-244087;10.37;1
121501;D-244088;10.37;0
121504;D-244089;10.50;4
121508;D-244090;10.50;5
121512;D-244091;10.50;3
121516;D-244092;10.50;4
121520;D-244093;9.19;9
121523;D-244094;9.19;1
121526;D-244095;9.19;3
121529;D-244116;30.18;16
121531;D-243334;3.20;50
121539;D-243336;3.20;0
121919;D-244046;37.48;5
121930;D-241942;198.00;2
121943;D-244152;;0
121951;D-243677;4.50;50
121954;D-243678;3.60;50
121957;D-242698;;0
121959;D-244124;12.17;35
121963;D-244126;2.25;50
121965;D-244128;11.67;30
121969;D-244130;2.25;50
121971;D-244125;12.17;49
121975;D-244127;2.25;50
121977;D-244129;11.67;37
121981;D-244131;2.25;50
121983;D-244111;27.91;5
121989;D-244112;23.52;8
121994;D-244113;18.73;7
122000;D-244114;20.33;8
122006;D-244115;32.70;9
122012;D-241263;2.13;25
122017;D-241264;3.35;35
122022;D-241285;3.87;50
122027;D-241288;2.81;50
122032;D-241293;1.43;0
122037;D-241294;1.43;0
122042;D-241303;2.55;50
122046;D-244072;8.29;2
122050;D-243680;22.30;1
122055;D-243689;26.85;8
122060;D-243690;26.85;6
122064;D-243691;81.45;3
122071;D-243692;54.16;7
122076;D-243693;26.85;5
122082;D-243694;15.93;3
122085;D-243695;11.38;10
122088;D-243696;8.65;11
122093;D-243697;8.65;8
122101;D-243679;31.40;5
122105;D-243681;31.40;0
122109;D-243682;10.01;5
122113;D-243683;10.01;8
122117;D-243684;25.94;4
122122;D-243685;27.30;4
122127;D-243686;28.67;4
122132;D-243687;30.03;6
122137;D-243688;31.40;3
122142;D-241280;4.42;46
122147;D-241284;4.89;50
122152;D-241243;3.64;50
122157;D-241245;3.09;50
122166;D-241248;3.53;50
122171;D-241249;4.78;50
122173;D-241250;4.60;50
122179;D-241256;4.96;50
122184;D-241257;3.98;50
122189;D-241259;2.73;50
122195;D-241260;2.73;7
122201;D-241261;2.55;0
122206;D-241268;5.85;50
122212;D-241269;3.27;50
122217;D-241270;3.35;50
122222;D-241273;2.62;50
122227;D-241274;2.94;50
122233;D-241276;3.27;50
122237;D-241282;3.27;50
122246;D-241283;2.99;11
122252;D-241301;8.19;50
122615;D-244344;3.97;12
122617;D-244340;7.01;23
122621;D-244341;6.65;7
122625;D-244342;7.36;50
122629;D-244343;7.36;50
122633;D-244346;6.77;50
122637;D-244347;5.16;40
122641;D-244345;5.34;50
122645;D-242830;5.50;50
122653;D-242831;5.50;50
122661;D-242832;5.50;50
122669;D-242843;9.70;50
122677;D-242844;7.75;50
122685;D-242845;5.40;50
122693;D-242846;4.05;50
122701;D-242847;2.56;0
122709;D-242868;1.98;50
122717;D-242869;2.90;50
122725;D-242852;3.80;50
122733;D-242853;4.58;50
122741;D-242854;3.80;50
122749;D-242873;3.75;0
122756;D-242874;3.90;0
122763;D-242875;3.98;0
122770;D-242876;4.20;50
122777;D-242877;4.20;50
122784;D-242848;7.99;50
122792;D-242849;5.95;50
122800;D-242850;4.24;50
122808;D-242879;4.70;50
122815;D-242881;4.70;50
122822;D-242882;7.80;50
122829;D-242878;3.94;50
122836;D-242880;3.45;50
122843;D-242870;1.90;50
122851;D-242871;2.15;50
122859;D-242872;2.55;50
122867;D-242883;5.60;50
122875;D-242884;5.98;50
122883;D-242885;5.20;50
122891;D-242886;5.80;50
122899;D-242834;4.20;50
122906;D-242835;2.98;50
122913;D-242836;2.60;50
122920;D-242837;1.98;50
122927;D-242851;1.98;50
122935;D-242859;2.40;50
122943;D-244380;;0
122950;D-244382;11.38;3
122953;D-242855;1.89;50
122961;D-242856;2.20;50
122969;D-242857;2.56;50
122977;D-242858;2.90;35
122985;D-242860;2.59;50
122993;D-242861;1.98;50
123001;D-242862;2.96;50
123008;D-242863;3.95;50
123016;D-242864;3.80;50
123111;D-244363;14.39;50
123115;D-244362;12.75;50
123119;D-244364;9.41;50
123122;D-244358;9.41;50
123126;D-244359;9.95;50
123130;D-244360;9.41;50
123134;D-244361;9.41;50
123138;D-244355;4.30;50
123142;D-244352;4.30;0
123146;D-244353;4.30;33
123150;D-244351;5.25;32
123153;D-244357;4.30;50
123157;D-244369;5.55;50
123161;D-244349;5.25;50
123165;D-244350;;0
123169;D-244354;4.30;50
123173;D-244348;4.94;50
123177;D-244356;4.30;50
123181;D-244321;;0
123187;D-244322;;0
123193;D-244323;;0
123199;D-244324;;0
123205;D-244325;;0
123211;D-244326;;0
123217;D-244327;;0
123223;D-244328;;0
123229;D-244120;10.97;0
123589;D-242099;14.95;50
123598;D-242091;14.95;50
123608;D-242092;14.95;50
123617;D-242093;14.95;50
123620;D-242094;14.95;50
123629;D-242095;14.95;50
123638;D-242096;18.95;50
123659;D-242098;18.95;50
123679;D-243351;11.40;50
123693;D-239845;4.80;50
123702;D-239846;4.70;50
123802;D-243352;17.80;50
123810;D-243353;16.96;50
123818;D-243354;11.78;50
123826;D-243355;12.30;50
123834;D-243356;12.20;50
123842;D-243357;12.46;0
123850;D-243358;14.20;50
123858;D-243359;13.45;50
123866;D-243360;10.20;50
123874;D-243361;10.95;50
123882;D-243362;12.86;50
123890;D-243363;13.80;50
123898;D-243364;9.98;28
123906;D-243365;19.98;50
123914;D-243366;16.15;1
123922;D-243367;16.95;50
123930;D-243368;11.20;50
123940;D-244578;5.81;50
123945;D-244539;;0
123958;D-244391;9.28;50
123964;D-244575;6.70;50
123975;D-244062;6.40;50
123983;D-244063;6.40;50
123991;D-244064;6.40;50
123999;D-244065;10.90;50
124006;D-244066;10.90;50
124013;D-244067;10.90;50
124020;D-243855;51.80;1
124029;D-243856;42.00;12
124038;D-243860;77.00;31
124046;D-243862;40.60;15
124055;D-243853;58.80;21
124064;D-243854;4.06;4
124073;D-243851;74.20;30
124082;D-243852;57.40;27
124090;D-243848;39.06;48
124099;D-243849;17.50;0
124108;D-243850;40.60;0
124117;D-242865;2.35;50
124124;D-242866;3.15;50
124131;D-242867;4.56;50
124138;D-244499;18.34;10
124143;D-244500;18.34;10
124149;D-244508;37.48;5
124154;D-244514;23.52;0
124159;D-244510;13.95;1
124163;D-244511;18.73;4
124167;D-244498;18.73;8
124172;D-244491;10.76;3
124176;D-244509;32.70;2
124180;D-244516;27.91;2
124184;D-244494;9.16;4
124188;D-244497;;0
124192;D-244502;16.34;7
124198;D-244503;27.91;5
124203;D-244518;13.95;11
124207;D-244506;11.96;7
124211;D-244512;9.57;15
124215;D-244504;10.76;8
124219;D-244519;16.34;9
124223;D-244540;18.73;8
124227;D-244493;8.37;6
124231;D-244495;7.57;0
124235;D-244505;9.57;10
124239;D-244507;8.37;8
124243;D-244515;9.57;18
124247;D-244517;7.57;25
124251;D-244492;27.91;5
124255;D-244533;30.63;4
124263;D-244534;30.63;12
124271;D-244535;30.63;0
124279;D-244531;87.51;7
124284;D-244532;113.74;2
124289;D-244392;3.83;0
124294;D-244393;2.42;0
124299;D-244394;1.31;2
124304;D-244395;2.42;10
124309;D-244396;1.31;29
124314;D-244397;2.42;50
124319;D-244398;1.31;50
124324;D-244399;3.83;19
124329;D-244400;2.42;9
124334;D-244401;1.31;23
124339;D-244402;3.83;0
124344;D-244403;2.42;50
124349;D-244404;1.31;50
124354;D-244405;2.42;3
124359;D-244406;1.31;38
124364;D-244407;3.83;5
124369;D-244408;2.42;4
124374;D-244409;1.31;1
124379;D-244410;2.42;25
124384;D-244411;1.31;50
124389;D-244412;3.83;32
124394;D-244413;2.42;11
124399;D-244414;1.31;10
124404;D-244418;1.31;50
124409;D-244419;2.42;0
124414;D-244415;3.83;41
124419;D-244416;2.42;12
124424;D-244417;1.64;32
124429;D-244012;27.24;20
124436;D-244013;27.24;14
124443;D-241111;3.01;42
124447;D-240978;1.91;0
124454;D-240910;1.74;33
124459;D-244565;15.57;21
124470;D-244566;15.57;2
124481;D-244490;1.05;50
124484;D-244559;52.50;0
124486;D-244560;0.16;50
124488;D-244567;23.26;31
124494;D-244019;17.17;29
124501;D-244555;18.13;2
124503;D-244556;20.25;4
124506;D-244558;72.50;12
124508;D-244557;19.31;10
124514;D-244561;0.24;50
124516;D-244536;90.62;21
124523;D-244537;90.62;8
124530;D-244538;90.62;8
124537;D-243387;12.55;50
124545;D-243388;13.65;50
124553;D-243389;14.75;50
124561;D-243390;13.55;50
124569;D-243391;14.75;50
124577;D-243385;19.15;50
124585;D-244368;2.02;50
124589;D-244070;19.98;0
124598;D-243382;15.45;28
124606;D-243383;16.90;50
124614;D-243384;18.85;0
124622;D-244367;2.02;50
124626;D-244366;2.02;50
124628;D-244365;2.02;0
124630;D-242083;8.95;50
124637;D-244487;14.35;0
124647;D-244488;14.35;50
124656;D-244459;11.95;50
124664;D-244476;16.58;0
124673;D-244481;19.30;0
124683;D-244483;15.75;50
124692;D-244486;14.95;0
124701;D-244545;21.02;1
124703;D-244548;12.83;26
124705;D-244541;6.08;13
124708;D-244543;6.08;14
124711;D-244546;8.93;39
124713;D-244542;18.54;0
124715;D-244550;12.83;10
124717;D-244468;13.35;50
124726;D-244528;12.39;50
124734;D-244529;15.56;50
124742;D-244520;5.41;8
124744;D-244521;3.78;50
124748;D-244522;3.84;50
124752;D-244523;5.88;6
124754;D-244524;3.78;50
124759;D-244525;5.41;32
124761;D-244526;4.35;28
124763;D-244527;4.74;50
124765;D-241947;13.30;50
124772;D-244513;9.57;19
124776;D-244496;;0
124780;D-244132;12.65;28
124810;D-237226;;0
124857;D-244645;;0
124866;D-244646;;0
124875;D-244652;;0
124884;D-244577;12.26;0
124886;D-244576;10.26;50
124888;D-243832;2.10;50
124895;D-243833;1.97;50
124902;D-243834;2.10;50
124909;D-243835;1.97;50
124916;D-243836;1.97;50
124923;D-243837;2.10;50
124930;D-243838;2.10;50
124937;D-243839;2.10;50
124944;D-243840;2.10;50
124951;D-243841;1.97;50
124958;D-243842;1.97;22
124965;D-243843;1.97;50
124972;D-243844;3.21;50
124979;D-243845;2.34;50
124986;D-243846;2.34;50
124993;D-243847;2.34;50
125100;free005;;0
125107;D-244069;;0
125111;D-244655;9.91;50
125203;D-232487;7.40;5
125211;D-231922;19.25;0
125220;D-231924;15.20;0
125229;D-232476;9.20;50
125237;D-236199;6.95;50
125245;D-232474;7.30;0
125253;D-232475;8.60;30
125261;D-232483;10.20;9
125269;D-232484;8.25;2
125277;D-232485;9.80;33
125285;D-232486;7.20;50
125293;D-231901;9.98;30
125301;D-231900;13.99;40
125310;D-231903;6.70;50
125318;D-231902;12.60;32
125327;D-231916;17.20;30
125337;D-231918;12.60;0
125347;D-232488;8.90;0
125356;D-232479;7.70;50
125364;D-232480;8.60;50
125372;D-232473;7.60;50
125380;D-232478;9.98;50
125388;D-232481;7.10;50
125396;D-232482;5.90;50
125404;D-231912;14.30;50
125413;D-231914;12.60;25
125422;D-232477;7.20;45
125430;D-231911;6.48;50
125438;D-231910;12.60;50
125447;D-231905;8.98;50
125455;D-231904;15.20;39
125464;D-231920;11.60;50
125474;D-232452;9.75;25
125544;D-230441;10.04;7
125546;D-244665;5.62;37
125548;D-235918;27.20;17
125555;D-235761;9.00;7
125557;D-230436;53.96;6
125559;D-230438;15.52;8
125561;D-230692;4.21;6
125563;D-244664;6.38;0
125565;D-230442;19.40;1
125567;D-230498;17.53;2
125569;D-230681;14.36;1
125571;D-244650;0.20;26
125573;D-235917;20.40;4
125580;D-235920;26.00;1
125587;PD4422-23;;0
125595;D-235762;7.16;9
125597;D-230447;14.36;0
125599;D-244663;7.11;50
125601;D-235922;47.60;3
125608;PD2029-23;21.45;7
125616;D-236554;;0
125619;D-236535;16.90;1
125626;D-235919;26.00;8
125633;D-235921;29.25;3
125640;D-230440;6.34;24
125642;D-230676;5.00;5
125644;D-230445;17.53;14
125646;D-239856;0.10;0
125648;D-237700;6.91;43
125650;D-230670;5.00;50
125652;D-237701;7.56;42
125723;D-202553;136.50;6
125726;D-202554;136.50;1
125736;D-202555;136.50;0
125739;D-244845;4.40;30
125743;D-244846;4.40;22
125747;D-244853;6.92;13
125752;D-244855;6.15;50
125756;D-244852;21.15;39
125762;D-244854;9.22;50
125767;D-243092;4.29;9
125769;D-243093;4.29;10
125771;D-243094;4.29;3
125773;D-244668;8.75;2
125779;D-244669;14.80;3
125785;D-244670;8.85;0
125789;D-244671;8.14;0
125793;D-244672;;0
125797;D-244673;;0
125804;D-244628;13.67;2
125809;D-244638;19.98;2
125814;D-244530;111.24;16
125819;D-244692;13.92;4
125823;D-244693;13.92;8
125827;D-244694;13.92;3
125831;D-244695;13.92;5
125835;D-244702;9.07;6
125838;D-244703;9.07;6
125841;D-244701;9.07;2
125844;D-244700;9.07;8
125847;D-244856;4.00;28
125849;D-244331;11.34;6
125853;D-244332;11.34;23
125857;D-244333;11.34;24
125861;D-244334;11.34;50
125865;D-244445;29.70;9
125873;D-244442;36.45;7
125883;D-244667;24.98;0
125893;D-244443;36.45;24
125903;D-244444;29.70;0
125911;D-244660;9.57;50
125918;D-244661;9.57;50
125925;D-244686;18.02;3
125930;D-244687;18.02;5
125935;D-244688;9.98;13
125939;D-244696;9.07;6
125942;D-244691;9.98;2
125946;D-244684;18.02;5
125951;D-244689;9.98;5
125955;D-244690;9.98;10
125959;D-244697;9.07;11
125962;D-244699;9.07;4
125965;D-244698;9.07;13
125968;D-244685;18.02;5
125973;D-244813;;0
125975;D-243857;61.60;7
125984;D-244424;;0
126059;D-244644;31.50;0
126065;D-244421;18.95;50
126072;D-244426;5.80;50
126080;D-244427;6.30;50
126088;D-244428;6.30;50
126096;D-244429;6.40;50
126104;D-244430;6.40;50
126112;D-244431;7.60;50
126120;D-244898;3.20;17
126122;D-244897;;0
126125;D-244899;12.16;26
126129;D-244900;12.16;12
126133;D-244901;14.68;18
126139;D-244902;14.68;9
126145;D-244903;16.29;18
126151;D-244904;16.29;10
126157;D-244894;5.05;50
126163;D-244895;5.05;50
126169;D-244896;5.05;50
126175;D-244844;6.60;50
126187;D-243858;46.82;24
126194;D-243859;70.10;19
126203;D-243861;91.04;13
126212;D-244662;6.91;21
126214;D-244370;6.94;28
126218;D-244851;1.90;50
126279;D-244859;7.15;0
126285;D-244860;12.35;4
126290;D-244861;16.25;2
126296;D-244858;8.84;1
126301;D-244737;11.20;0
126306;D-244725;7.26;3
126311;D-244726;7.26;3
126316;D-244728;11.46;2
126320;D-244730;10.41;0
126325;D-244731;10.41;0
126330;D-244735;13.83;1
126335;D-244738;18.29;0
126340;D-244739;14.35;0
126346;D-244727;10.41;11
126351;D-244791;1.78;5
126353;D-244792;1.78;3
126355;D-244793;1.78;2
126357;D-244648;8.96;48
126361;D-244649;10.76;2
126365;D-244748;10.12;0
126370;D-244749;15.80;36
126374;D-244750;15.80;24
126378;D-244751;13.77;44
126381;D-244752;13.77;46
126384;D-244918;15.21;6
126391;D-244919;13.06;19
126394;D-244920;13.06;5
126397;D-244921;3.81;14
126425;D-244929;28.00;8
126432;D-244930;23.26;32
126439;D-244931;28.63;0
126445;D-244932;29.57;0
126451;D-244933;32.14;6
126457;D-244934;37.06;4
126463;D-244935;37.24;0
126469;D-244936;24.64;5
126475;D-244937;27.93;0
126481;D-244938;35.25;7
126487;D-244939;45.47;0
126821;D-234814;;0
126934;D-244830;32.90;50
126944;D-244709;8.68;50
126953;D-244710;9.12;50
126962;D-244711;9.63;50
126971;D-244437;9.60;50
126978;D-244438;9.95;50
126986;D-244439;9.95;50
127006;D-244717;14.70;50
127015;D-244818;14.90;50
127035;D-244828;14.95;50
127044;D-245057;63.30;8
127050;D-245058;63.30;6
127056;D-245059;63.30;10
127062;D-245060;76.97;6
127068;D-245061;76.97;20
127074;D-245062;76.97;3
127080;D-244718;13.54;50
127089;D-244719;14.97;50
127097;D-245082;5.86;5
127100;D-244422;19.95;25
127107;D-244423;18.95;50
127114;D-244914;19.95;50
127121;D-244915;;0
127128;D-244336;;0
127131;D-244337;;0
127134;D-244338;;0
127137;D-244339;;0
127140;D-245023;18.20;6
127146;D-245024;22.10;5
127152;D-245025;27.30;2
127158;D-245026;33.80;1
127164;D-245027;42.90;1
127170;D-245031;11.80;10
127175;D-245032;11.80;10
127180;D-245033;11.80;5
127185;D-245034;11.80;4
127190;D-245043;13.10;5
127195;D-245044;13.10;3
127200;D-245045;13.10;8
127205;D-245046;13.10;1
127210;D-245051;4.29;22
127213;D-245035;10.28;5
127218;D-245036;10.28;5
127223;D-245037;10.28;5
127228;D-245038;10.28;6
127233;D-245039;10.28;4
127237;D-245040;10.28;6
127241;D-245041;10.28;7
127245;D-245042;10.28;4
127249;D-245047;12.99;8
127253;D-245048;12.99;8
127257;D-245049;12.99;7
127261;D-245050;12.99;2
127265;D-245014;18.17;4
127270;D-244996;9.10;4
127276;D-244997;10.40;2
127282;D-244998;12.35;1
127288;D-244999;14.30;4
127294;D-244989;29.18;6
127299;D-244990;30.94;3
127304;D-244991;33.61;2
127309;D-244988;14.30;2
127314;D-244992;16.25;0
127320;D-244993;17.88;3
127326;D-244994;25.35;1
127332;D-244995;26.97;2
127338;D-244714;16.28;50
127401;D-244826;14.95;0
127608;D-233149;20.61;0
127611;D-243810;16.19;4
127623;D-243817;10.27;3
127627;D-243827;5.07;0
127633;D-243828;5.72;1
127639;D-243829;6.44;2
127645;D-243830;5.46;6
127651;D-243831;6.63;0
127657;D-243813;22.56;0
127662;D-243814;22.56;3
127668;D-243820;20.09;0
127676;D-243821;20.09;0
127684;D-243822;20.09;0
127692;D-243823;20.09;3
127700;D-243826;25.61;1
127708;D-244862;15.60;0
127714;D-243824;;0
127722;D-244863;16.90;0
127728;D-243812;18.98;1
127734;D-243811;6.83;0
127738;D-243808;2.28;1
127740;D-222125;4.95;3
127743;D-222127;4.94;6
127746;D-222129;4.94;0
127749;D-222231;4.95;16
127752;D-233105;22.10;1
127762;D-233106;22.10;2
127772;D-233107;22.10;1
127783;D-243809;2.67;24
127787;D-244857;6.89;0
127793;D-243818;;0
127798;D-243819;32.50;1
127837;D-244231;14.62;33
127841;D-244179;7.50;22
127845;D-244202;11.12;0
127849;D-244299;26.29;22
127853;D-244246;16.59;22
127857;D-244287;24.11;24
127861;D-244272;20.26;34
127865;D-244273;20.26;22
127866;D-244253;16.59;22
127870;D-244199;11.25;50
127874;D-244207;12.46;50
127878;D-244200;11.25;48
127882;D-244208;12.46;50
127886;D-244248;16.59;40
127890;D-244185;8.70;46
127894;D-244271;19.92;18
127898;D-244209;12.46;50
127902;D-244223;14.34;50
127906;D-244254;16.05;23
127910;D-244262;18.77;19
127914;D-244252;16.59;4
127918;D-244201;11.12;50
127922;D-244255;16.05;0
127926;D-244247;16.59;9
127930;D-244166;4.70;0
127934;D-244181;7.34;34
127938;D-244233;14.91;19
127942;D-244165;4.70;0
127946;D-244167;4.70;12
127950;D-244232;14.91;21
127954;D-244180;7.34;31
127958;D-244184;7.34;0
127962;D-244274;21.78;23
127969;D-244275;21.78;28
127976;D-244219;12.75;10
127980;D-244221;14.03;11
127984;D-244220;12.75;1
127988;D-244240;15.31;3
127992;D-244270;19.92;2
127996;D-244237;15.01;50
128000;D-244222;14.03;4
128004;D-244239;15.31;15
128008;D-244279;23.81;36
128012;D-244307;30.05;4
128016;D-244308;30.05;16
128020;D-244310;30.05;0
128024;D-244303;30.05;4
128028;D-244305;30.05;0
128032;D-244162;4.27;25
128036;D-244280;23.81;17
128040;D-244281;23.81;15
128044;D-244302;30.05;20
128048;D-244261;18.22;17
128052;D-244298;26.80;15
128056;D-244304;30.05;0
128060;D-244309;30.05;0
128064;D-244226;14.32;21
128068;D-244227;14.32;24
128072;D-244251;16.75;20
128076;D-244297;25.94;18
128080;D-244161;4.27;8
128084;D-244245;16.46;42
128088;D-244225;14.86;50
128092;D-244243;16.46;36
128096;D-244249;16.75;37
128100;D-244159;4.24;39
128104;D-244175;7.30;35
128108;D-244203;11.20;17
128112;D-244204;11.20;12
128116;D-244250;16.75;20
128120;D-244291;24.16;1
128124;D-244168;5.36;44
128128;D-244264;19.17;11
128132;D-244265;19.17;20
128136;D-244160;4.24;0
128140;D-244174;7.30;0
128144;D-244213;12.83;9
128148;D-244187;9.38;24
128152;D-244188;9.38;11
128156;D-244191;9.38;16
128160;D-244244;16.46;19
128164;D-244256;17.65;18
128168;D-244257;17.65;20
128172;D-244259;17.47;24
128176;D-244288;23.79;0
128180;D-244169;5.36;36
128184;D-244176;7.50;0
128188;D-244194;10.13;7
128192;D-244195;10.13;27
128196;D-244196;9.38;28
128200;D-244258;17.47;39
128204;D-244266;19.17;16
128208;D-244170;5.73;0
128212;D-244171;5.73;2
128216;D-244177;7.50;25
128220;D-244153;2.82;37
128224;D-244154;2.82;49
128228;D-244155;2.82;36
128232;D-244156;2.82;2
128236;D-244157;2.82;33
128240;D-244158;2.82;7
128244;D-244163;4.14;1
128246;D-244164;;0
128248;D-244214;12.83;50
128252;D-244215;12.83;50
128256;D-244216;;0
128264;D-244217;;0
128272;D-244218;13.30;50
128280;D-244205;11.82;0
128284;D-244206;11.82;16
128288;D-244172;5.66;50
128292;D-244173;5.66;50
128296;D-244189;9.38;31
128300;D-244190;9.38;30
128304;D-244192;9.38;35
128308;D-244193;9.38;27
128312;D-244210;12.38;50
128316;D-244211;12.38;45
128320;D-244212;12.38;49
128324;D-244260;18.22;50
128328;D-244267;20.06;19
128332;D-244268;20.06;20
128336;D-244269;20.06;50
128340;D-244293;25.07;45
128344;D-244294;25.07;35
128348;D-244234;14.53;18
128352;D-244235;14.53;50
